isbn,average_rating,ratings_count,text_reviews_count
517681137,3.82,0,0
047004604X,3.82,103,8
691008531,3.99,71,7
670820555,3.73,159,22
312320191,4.14,641,25
812564758,3.61,157,11
345296915,4.14,44,7
275942694,4.2,106,11
1574889230,4.42,1876,161
1580801420,3.77,501,76
465070590,4.19,153,10
037380248X,3.91,426,12
786938218,3.65,515,21
590444255,4.3,963,92
804104557,2.62,8,1
515100536,4.25,2567,33
034546639X,4.03,17354,650
60922559,3.47,222,16
752858629,3.62,20,1
044019069X,3.62,9,0
751504351,4.02,26,2
1561796778,3.36,28,4
1563050757,4.23,209,28
1933110333,4.21,942,26
373771835,4.04,193,3
821764608,3.31,4,0
373117191,2.61,36,5
451180410,4,566,59
330307606,3.75,3996,80
1575662450,3.6,98,9
068487122X,4.49,505,63
684807548,4.03,202,30
671728202,3.92,4908,89
553282808,3.84,3256,68
1600100295,4.23,17422,67
000617695X,4.05,275,17
068987670X,3.67,3,0
821746219,2.77,13,3
744005833,4.14,35,0
765305119,4.25,183950,2671
440421217,4.1,30987,1535
1402728115,4.2,372,15
446617679,3.98,1740,77
786939184,3.76,815,7
1416912274,3.86,10103,917
449908402,4.27,179,16
1857236076,3.97,72,3
1416502041,4.27,87,4
345335287,3.77,630,14
3442249759,4.16,5,0
517199963,3.96,1,0
034543949X,3.79,76,9
99409968,3.57,13158,455
2914370318,3.45,6,2
3442352436,3.57,67,4
1852521414,3.95,192,11
1857230752,3.99,26985,256
1402736959,4.12,514,31
7104847,3.78,68,7
140120242X,3.67,192,12
1401211984,3.9,297,27
954734300,3.79,448,32
451412125,3.76,9,0
310217601,4.36,3248,73
1416513418,3.96,47,6
671521101,3.96,528,34
1572308680,3.12,8,0
1419954482,3.63,131,8
939631903,4.03,111,3
553096060,3.63,371,44
395044995,3.73,5420,81
553563386,4.04,2554,91
019516895X,4.35,23112,992
345422910,4.19,596,24
345381114,4.22,220,11
201408252,4.21,167,18
805390472,4.62,17,2
345461584,3.88,1167,28
345495845,3.68,35,0
345495810,3.46,58,4
345406443,3.94,2327,36
2290011150,4.09,15901,309
345468392,3.95,1389,47
345323904,3.94,2277,28
727845640,4.03,2278,29
743498291,3.84,30,0
441248837,3.92,51,1
345443004,3.51,3947,100
446362379,3.62,477,8
345495837,3.65,35,0
671854054,3.71,21,0
60518510,3.96,292,13
044100847X,3.33,269,23
446352640,3.55,227,10
345418611,3.82,1246,21
143039849,4.13,4813,239
007141858X,3.78,16662,739
439895561,3.85,14,1
679783202,3.38,497,40
451526473,3.35,265,29
1402726635,3.86,59,7
765348446,4.27,299,6
812513754,4.13,109234,1962
1841491837,3.82,827,48
1586633570,3.5,16,0
764587269,3.79,147,3
785116346,3.62,69,7
074325578X,3.79,20,6
1419542249,3.79,17,3
553576372,3.56,233,24
452269687,3.79,42,6
452273374,4.1,587,48
076660828X,3.79,84,4
684850621,3.72,441,39
879100362,4.41,2006,239
671470728,4.07,9,1
895873311,3.94,40,13
373793189,3.69,499,46
373793243,3.73,521,35
670034576,4.3,8005,383
1400052211,3.85,955,95
760328242,3.93,441,57
1569803102,3.97,212,35
61094234,3.89,6279,274
876121512,4.44,0,0
425039293,3.56,51,7
393703274,4.27,1506,45
842356290,4.43,18445,388
440236630,4.08,7791,360
820321753,4.11,725,61
689854595,3.65,2208,62
671892673,3.62,757,103
451211448,4.03,6737,148
385496052,3.89,2340,153
373078544,4.25,398,15
1416530746,3.95,10632,252
553581856,3.89,3634,201
756622387,4.33,1094,40
756630525,4.33,945,17
756614198,4.31,141,9
761554912,4.62,27,2
034547760X,4.18,259,11
345449010,4.3,642,11
345463056,3.49,3852,55
1593077092,3.79,109,7
345477383,3.99,6874,280
810959364,4.13,87,10
1569719624,3.85,911,38
345494768,4.53,1198,95
345449037,4.08,211,7
811828034,3.86,205,15
075662343X,4.05,48,11
1593076274,3.68,124,10
345449029,4.12,209,7
1593076401,4.07,1791,100
811848833,4.5,60,2
1593075537,4.11,422,25
811821846,3.93,952,57
345449002,3.98,365,3
345475828,4.25,4365,138
1569716196,3.89,932,36
439681308,3.14,7,1
1593073526,4.04,487,18
1593074824,4.1,424,20
99410389,3.95,7740,108
756611288,4.16,748,18
811828697,4.42,417,27
861714970,4.03,371,37
1593077114,3.94,518,23
1569719640,3.82,621,32
345428838,4.14,11804,671
756611296,4.21,100,4
1593075677,3.78,176,10
1593074662,3.51,135,9
345463099,3.88,3972,116
1401302335,4.04,351,78
933121261,4.53,185,8
803283857,4.13,10390,447
1416509089,3.9,1970,64
1416509380,3.76,1336,35
373612117,3.64,39,2
60727535,4.07,17107,566
306813688,3.79,285,25
141652729X,3.62,1154,56
1596432942,3.87,904,179
1577314034,4.43,345,17
1577312090,4.22,971,49
385418868,4.29,38720,1451
316013315,4.15,9041,417
1592402690,4.25,4381,255
810959119,4.18,99,12
60844094,4.18,156,10
743235657,4.03,4624,137
157912058X,4.26,1360,34
966264924,4.72,29,0
1843537206,3.91,50,4
881885959,4.47,64,0
451207351,4.08,2491,110
067401636X,3.88,56,6
385315171,4.16,1116,46
517581000,4.39,19,0
711983089,4.56,13,0
618251456,3.53,51,12
62736981,4.18,2072,100
393328864,4.1,69,5
28621301,3.73,15,2
380796988,3.83,72,12
140165304,4.03,256,17
375709223,4.11,3675,422
684854465,4.13,1877,171
1567313981,4.11,19,1
451218043,4.35,155348,5325
553525026,4.19,60,4
375753109,4.35,377,66
701137681,4.14,19,1
800631285,3.8,10,0
8172235224,2.98,0,0
471272426,4.02,531,11
393322963,3.56,209,19
1573928917,3.88,33,4
471133124,3.91,35,3
934380236,3.93,406,24
439405572,3.9,22125,1232
439405580,4,11354,404
439405599,4.07,10154,278
142403229,3.77,279,57
312878605,4.29,4150,138
345452518,3.83,4049,154
646418424,2.86,2276,244
486297160,3.52,55,7
1852424478,3.71,284,26
1852426748,3.69,150,24
1852424494,3.65,350,40
1416912339,4.13,7,0
067103443X,3.89,520,17
671691325,3.75,337,12
803273592,3.43,3,1
1593072287,4.18,8456,302
1845760182,4.18,61,3
1421513943,3.97,21,3
61140503,3.79,273,21
373764197,4.12,47,1
006000181X,3.66,112,11
373483376,4.2,65,2
1401204104,4.47,19,2
1563898411,4.2,47,1
1401212484,3.47,76,11
1427802114,4.23,77,1
24181900,4.19,217,16
1416509372,4.13,33456,1424
1587155877,3.71,493,17
074329243X,3.56,817,73
743272099,3.56,69,14
1558321829,3.91,97,10
689846177,4.03,995,57
6550436,3.99,437,49
7170408,3.92,172,11
1597770760,3.99,177,49
1582433453,3.77,387,76
126801266,4,0,0
571214266,3.89,25,3
571225551,4.07,287,23
312172257,3.83,39,7
618074511,3.68,2262,144
140238131,3.33,1021,81
618056807,3.47,666,49
1578067596,4.26,103,7
1842931857,4.08,354,15
394718135,3.91,36,7
856684988,4.2,4,2
044652641X,3.64,47,3
1400095298,3.48,1085,42
037570471X,3.59,1752,50
1400095301,3.53,1004,39
037572737X,4.21,11787,639
61014095,3.69,72,5
684802031,4.1,33724,350
743269519,4.1,431987,7024
074329730X,3.99,17073,528
1594481946,3.5,4027,463
1594489254,3.9,32723,2855
151327734,3.96,117,17
786702273,3.16,151,13
140396792X,4,55,5
1555600387,3.89,445,6
756404320,3.89,4240,208
756400430,3.88,2467,132
756403146,3.93,15607,487
756403189,4.17,101,7
886774446,4.05,2459,95
886777992,4.04,3147,197
60511133,3.78,1143,63
373772521,3.8,1101,45
1551669048,3.91,865,28
380763397,3.92,2209,79
60511109,3.65,1181,48
373771258,3.99,2221,65
747253749,4.48,128,8
618339558,3.69,81,18
553586076,4.23,3153,70
1556526008,3.87,2857,158
155652644X,4.09,4258,326
449236412,3.89,569,26
805072837,3.55,112,11
520239326,3.73,83,6
553372122,3.73,475,42
231124929,3.59,2,1
520040244,3.73,10,1
843104368,3,1,0
142300195,3.54,60,12
451139690,4.02,186,22
143039911,4.31,234,20
006083093X,4.26,683,13
1931082723,4.34,2525,174
60957905,4.19,5300,137
345350804,4.31,26857,545
345331052,4.12,2774,65
345384229,4.3,9518,93
1589943074,4.05,140,9
345384210,4.23,6253,160
152054510,3.47,1361,166
152050868,3.87,3547,195
152054472,3.79,2227,119
152051163,3.76,1085,77
8478886745,3.71,8,0
1588467988,4.2,5,1
197261116,3.11,15,0
373870280,3.78,37,1
486287769,3.96,306,35
486286568,4.5,2,0
761417109,4,1,0
761417133,3.83,4,0
761417079,4,1,0
761417125,4,3,2
761417095,4,3,0
068483183X,4.02,4209,199
195135792,4.4,107,3
425127265,4.01,265,4
70456712,3.52,155,25
1932051295,3,6,1
039330700X,4.12,8207,179
195101286,3.67,17,2
1584655801,5,1,1
870541854,3.31,16,3
1568820402,3.75,124,6
801882982,3.5,10,0
312257376,4.02,501,36
451529944,4.02,438,50
074348777X,4.02,63,7
940450798,4.35,504,36
345478231,4.01,986,93
8483105020,4.17,427,35
142000191,4.09,187,8
140157182,3.79,139,12
778323560,3.81,3328,246
451408691,3.81,1143,93
778324788,3.94,3215,197
778322734,3.74,1275,87
1551665719,3.63,762,38
380776049,3.82,1245,95
451192524,3.68,682,67
082176053X,3.64,260,17
140383190,3.8,862,92
142300845,3.61,23,2
1416520392,3.8,919,82
618196250,3.92,857,61
395971284,4.13,3626,145
6754899,4.26,122,11
618070230,4.04,878,44
395971853,4.13,1946,96
812538838,3.71,46,11
836246217,4.12,60,2
60081716,4.37,567,50
824521234,3.6,5,1
787982377,3.67,42,12
887511120,3.4,5,3
1563892472,4.04,84,6
1592851614,4.44,955,41
198601735,4.2,37,2
521638763,3.9,131,10
521398339,3.88,31,3
1594480672,3.32,523,65
1565044045,3.45,38,2
1581126506,4,3,0
786845031,5,2,1
1416915044,3.47,2,0
3822856495,3.84,13,0
415247969,3.9,37,1
805069569,3.73,764,82
1565048202,3.56,58,0
1568821786,3.79,22,1
081292763X,0,0,0
64440958,3.74,196,31
60225351,3.61,8,1
64440575,3.82,214,23
64441768,3.65,110,15
805427775,3.44,36,9
092900549X,3.43,7,1
689716044,3.79,2164,147
976234963,4.43,976,30
701179791,3.95,3060,264
701176814,3.92,45,10
1567921892,3.71,31467,3061
99462109,3.92,4245,347
1585678767,3.82,8361,819
198145705,4.1,6,0
4757506201,4.5,56,10
4757508557,4.55,20,2
4757509669,4.56,20,1
4757507917,4.56,22,2
4757512309,4.57,22,1
140128468,4.21,226,17
1596440783,4.32,3,1
1933372133,3.93,10337,1619
99284294,3.73,148,17
9781903254,4.45,114,6
1840681128,3.88,76,2
816643008,4.08,11,0
1560257016,4.21,48,3
60593202,3.79,1212,45
380818205,3.9,1484,67
60593199,3.87,1320,58
60001445,3.66,992,47
60001453,3.85,1471,61
60517611,3.77,1286,60
767904613,3.99,576,48
231102437,4.05,20,1
051722285X,4.15,84085,2230
821718258,3.85,151,14
99601117,3.48,74,8
520231511,3.42,12,1
753812932,3.88,332,33
1406955817,3.72,304,36
553273868,3.66,592,20
553763245,3.63,561,42
763625892,4.37,66426,8035
763618985,3.82,19133,2279
763623326,4.15,4162,332
763625299,4.04,142149,8457
763622702,4.05,8987,831
763630144,4.16,2973,202
140620273,3.79,198,32
1857331648,3.29,12,1
521476763,4.36,21,2
765345706,3.96,720,69
765357666,3.94,2378,271
618439099,3.8,911,118
1891830600,3.76,4415,400
1593070691,3.52,46,1
375714766,3.8,7182,468
2840558599,3.8,10,1
520206398,4.31,63,4
1857024699,4.02,850,92
865473013,3.72,307,33
425214435,4.18,18802,519
60084537,4.05,293,23
425204308,4.18,12808,453
425205819,4.11,62767,1738
743484193,4.22,15377,416
425141233,4.26,35806,503
758212380,4.2,71,8
1844675734,3.8,127,11
761956921,4.11,698,28
231121008,3.84,117,7
8497934326,3.98,63,13
425213617,3.96,22055,1141
60002050,4.06,5708,133
312352360,4.41,1778,36
1419953966,4.21,2128,27
821780573,3.9,502,33
3861878755,3.67,3,0
786809604,3.66,4393,432
60760826,3.48,3,0
64408744,3.54,125,22
64405958,3.6,264,30
60546573,3.74,79,5
3423242302,3.53,1,1
312346069,4.36,12837,505
764136313,3.91,817,34
618084746,3.98,77530,4685
141185228,3.98,1459,169
1857152743,3.79,1477,90
1400042062,3.79,92,15
684804425,3.56,927,100
140435190,3.61,127,10
674673778,4.24,3738,241
786812915,3.95,390,98
61120065,3.91,220309,9536
310259665,4.17,811,68
20518609,4.26,113,12
094180755X,4.88,8,0
312315732,3.62,26316,1968
316890669,3.23,244,23
142001740,4.05,1044725,26279
1841952885,4,2837,195
553011804,4.14,46,2
316911488,3.52,19261,648
805850848,0,0,0
330375466,3.95,1103,96
1550546007,3.72,630,48
006052510X,3.79,2256,182
851513344,4.24,92,17
316013307,3.09,194,40
521002931,4.1,234,23
1555424430,4.62,2,0
743484878,3.88,35155,832
872861902,4.11,1818,55
809015560,3.84,198,11
1400031184,3.64,1932,131
440169127,3.84,1077,47
192803468,3.61,189,18
425151042,3.57,328,29
812565886,4.14,1532,61
515133086,3.7,1329,60
192804782,4.07,6853,249
140434259,4.07,528,39
159308336X,4.07,1189,86
1593080492,4.07,655,67
1586633791,4.13,4,0
316831115,4.13,3389,212
688140718,3.82,779,82
967469783,4.28,732,72
345910907,4.08,143,26
1559277580,3.76,2,0
1400076501,3.68,2043,167
786848693,4.36,858,12
8497939212,3.95,3,0
439573882,4.04,221,13
307343111,4.04,17,0
670913529,4.04,187,6
156898619X,4.22,56,8
440238404,3.82,588,107
312980388,4.04,11169,272
743252217,4.11,2414,131
679406832,4.17,1372,187
184046268X,3.63,166,10
878510370,4.37,1160,35
192840312,3.67,12101,495
1553100662,4,10,1
813025931,4.09,524,40
689863128,4.07,155,13
380813866,3.68,434,28
674006720,3.51,30,3
684182602,3.82,62,9
068981836X,3.86,188,16
689856741,3.86,2210,157
1587887738,3.81,33,1
451527038,3.82,54,12
8497930053,3.99,580,64
60556501,4.25,6307,64
60765488,4.21,652,70
60845244,4.21,59,7
425216020,3.86,634,30
805377956,3.58,6,0
822008254,4.14,7,2
155111223X,4.02,73,8
051703705X,4.3,417,5
517229277,4.35,91,15
395657830,3.87,1257,76
60882603,4.17,43,2
330398040,4.07,9375,422
743437578,3.68,376,20
689849737,3.62,239,51
425193829,4.01,26588,538
425193799,4.1,122085,2156
033039780X,3.62,45863,2952
425206548,3.36,11056,750
1416531041,3.47,1750,323
385734077,4.26,479,64
939666502,3.96,23,2
385086164,3.87,3294,208
1400076587,3.74,213,25
385014805,3.81,4198,300
385733208,3.41,4470,485
1583224718,3.95,344,33
1853993239,3.67,24,1
486406547,3.76,242,25
976072610,4.12,424,31
760768951,3.99,56,8
1565849426,4.17,685,73
60518650,4.21,6568,376
517053578,4.22,41,1
1590526856,4.3,20,0
60977493,3.94,6667,722
3492238696,3.64,343,15
60925779,3.98,181,15
670030791,3.83,821,91
689118449,4.19,1,1
60987464,3.89,22293,1141
859653722,3.86,526,9
312181337,3.36,116,5
1597818704,4,3,0
521317509,4.35,52,1
674824261,4.2,1355,54
674268636,3.92,697,49
691037795,3.8,341,17
521805228,3.6,14,0
439517370,4.12,24,6
1591840562,3.87,22375,402
1560107669,1,1,0
451401964,3.78,118,11
553561529,3.69,567,18
449239691,3,3,1
736850910,4.33,14,1
590442090,4.16,1419,38
439023319,3.8,103,14
752857932,3.9,1098,75
743463080,3.92,734,40
156032783,3.86,788,85
671025708,3.69,752,57
1931047170,4.6,28,3
471705225,3.93,109,3
310272661,3.59,132,15
393321630,3.8,47,6
1590526864,3.67,177,27
767905105,4.09,639,51
712645624,3.91,2,0
471758183,3.91,414,60
679730613,3.94,689,44
60519134,3.99,16006,1049
1568363567,3.76,296,29
340766166,4.39,4902,299
870679945,4.32,1493,104
870678817,4.2,474,21
60916516,3.99,1679,82
60921714,4.25,756,45
252008073,4.1,103,9
1567430287,4.2,24,0
1595325557,3.88,1829,85
822331136,3.83,24,2
1861891849,3.96,25,0
226675769,4,33,1
1400034620,3.96,1194,107
674802802,3.91,76,13
674514718,3.61,95,6
571172954,4.07,84,7
014044310X,4.23,133,14
192836773,4.02,2339,64
014024364X,4.31,2931,222
60741872,4.08,33140,2614
1579546463,3.45,553,18
1842322761,3.94,28414,1744
292707185,3.96,109,22
1573221112,4.16,80161,2036
340831200,3.95,1615,95
943015537,4.05,2955,270
1590301870,4.24,4373,144
781731836,4.22,246,9
60937653,3.45,111,11
756615690,4.07,69,0
031236086X,3.93,9,2
792238931,3.8,9,2
1853260738,3.52,35344,975
375760105,3.52,387,54
940450216,3.98,130,12
553213296,3.7,75121,1797
226500608,4.17,6495,388
6380832,4.39,67,12
394707761,4.45,24,0
385191669,3.92,13,1
812975219,4.06,40155,1550
1560976934,3.94,740,34
1560978007,3.96,1368,58
037542380X,3.84,38261,2037
2840555522,4,3,0
2840558874,4.26,19,1
1583224890,3.73,3070,172
1878825046,3.98,934,27
3110172798,3.84,609,31
1583225471,3.96,155,7
1878825089,4.01,435,18
151003076,4.18,296,20
4835214102,4.37,4,0
1932234411,3.82,11396,742
1593072678,3.58,56,2
387988920,4.15,49,1
387985891,4.27,216,2
896083217,3.94,2,0
1400079373,3.73,4938,404
385493622,4.25,19473,692
1841882542,4.05,25,1
1417699671,4.17,24732,726
205359213,3.65,11,0
205479804,3.65,5,1
747250375,3.97,6366,200
385334567,4.38,1485,159
679744738,4.35,2218,146
375701893,4.26,2162,144
307275930,4.23,19731,2158
60916494,3.96,1450,105
743253299,4.32,893,97
679761799,4.35,4022,309
375701885,3.9,467,32
679761780,4.13,1202,80
60934549,3.97,317,47
006113127X,3.97,414,56
61177598,3.86,52415,2081
006117758X,4.14,65829,2318
872861554,3.92,16544,431
876856830,4.24,12358,533
8408041258,4.07,3,0
553292781,3.92,1425,73
553298550,3.52,314,11
553280872,3.44,695,27
553258869,3.38,813,23
553297945,3.94,805,31
375721150,3.9,690,87
006058081X,4.18,1162,185
60774126,4.27,17950,465
553492365,3.7,286,7
553493973,3.47,116,3
553275607,3.44,1054,25
553275674,3.54,108,17
553570684,3.58,251,5
553275216,3.32,5,0
553493841,3.33,120,1
157091592X,3.51,72,19
505525534,4.13,18631,564
786868694,4,6587,71
1405823518,3.46,374,17
1600430015,4.12,195,6
006077407X,4.24,17710,393
425209423,3.68,10669,498
60773758,3.91,35275,1370
1845760654,3.07,148,12
1565124952,3.42,372,66
1550225405,4.13,338,8
307337936,3.6,20,3
789447541,3.88,21,5
553507354,3.91,2,0
553274910,3.35,3,0
553276727,3.53,2071,81
1562920588,3.22,9,2
441014895,4.07,86675,5395
590240773,4.13,254,24
1402714599,4.13,575,61
486276805,4.25,4,0
1402714548,4.2,500,54
1402712758,4.16,3784,84
312312156,4.03,416,65
60973463,4.24,91,7
884861511,4.45,39,3
8433920707,4.05,504,44
9703705774,4.29,5103,118
9685208557,4.05,1386,209
840804575X,4.29,6,2
351801434X,4.05,450,32
192839292,4.06,4206,102
736402381,4.39,5661,87
439672570,4.08,141,23
743564529,4.08,46,7
440300282,3.82,90,2
393958043,4.06,1404,87
440419468,3.96,2699,230
1559362901,4.06,6634,185
747562830,3.76,227,21
439244196,3.96,887554,17547
747566828,3.75,0,0
1932100563,3.86,129,10
393322572,3.86,10108,650
1558492763,3.59,58,6
312085125,4.45,10128,245
312364520,4.4,5692,214
345434900,4.2,4247,153
312966202,4.42,12580,197
448433192,4.16,529,56
743436504,3.89,5846,494
306809575,4.33,195,15
670261556,3.51,1223,104
142437557,4.21,232,6
193108291X,4.22,419,10
140481931,3.96,686,54
935607099,4.24,400,29
140150803,4.05,171,6
486442896,3.89,696,34
158834097X,4.47,41,3
802133908,4.05,28102,1511
292701322,4.19,337,45
1843103311,4,4,1
1930901356,5,1,0
082632357X,3.52,22,2
571214800,4.09,34,6
373115997,3.23,29,7
142001309,3.81,3269,174
067975833X,4.09,19207,1596
814742815,3.85,3147,118
760324077,3.89,698,36
439863686,3.41,541,57
517550369,4.33,3,0
880071311,3.47,15,1
439791405,3.34,49,5
385316577,3.59,3294,213
1599982935,3.73,2323,161
439829135,4.16,324,16
1416501622,3.58,444,51
031235407X,4.15,304,31
743496124,3.84,1181,50
373246838,3.76,101,6
439424690,3.73,1853,232
330363689,3.83,70,3
439798736,3.88,214,8
000690601X,4.08,465,21
613371658,3.78,216359,4137
043962939X,3.83,450,12
439933382,3.95,2569,297
439933412,3.96,1435,101
618477942,4.08,48966,3928
696211521,3.83,6,1
393058476,4.32,3966,322
199205647,4.24,2221,151
3442545536,3.42,38,2
1400032059,4.02,56290,3238
898706831,4.09,11,1
385515502,3.87,21502,801
307275566,3.79,8699,410
446580287,3.93,21797,1002
765354950,4.01,32325,1044
446611239,4.25,34650,1722
446612766,4.18,26865,1228
051509465X,3.8,1593,133
1412086531,3.76,16,4
375713751,3.33,16763,1420
99428385,3.33,214,25
743287967,3.78,1116,125
1583762051,4.05,1627,88
471469335,4.19,100,12
471292516,4.24,17,0
393061639,4.07,2611,105
449003884,3.84,1242,96
345437977,3.9,2218,104
520244958,3.57,268,25
60724293,4.42,1249,52
486249441,3.94,51,2
688149898,4.26,1743,134
805071067,4.35,6097,635
092291561X,3.58,85,8
1400047331,3.71,24,4
451219716,3.89,10168,1077
452270847,4.01,182,12
452268184,4.04,1536,134
884193551,4.06,178,24
1881244067,4.39,39,3
1587610914,4.22,9,1
8433920448,3.92,951,85
1577948262,4.67,9,0
792241738,3.98,254,57
805063749,4.1,9120,395
805063390,3.91,449,28
763616257,4.09,165,17
99453231,3.91,66,11
312937725,4.14,2732,79
312324081,4.24,2447,63
312352352,4.35,1878,36
312987013,3.44,5531,493
312987021,4,3173,133
312940025,4.27,2133,42
312336241,4.28,69,3
312934432,4.28,1993,38
750666005,3.69,15,0
590859986,3.75,12,0
590959883,3.5,6,1
395971780,4.31,34,1
425212106,3.97,5449,191
843956046,3.72,357,32
425200744,3.78,263,19
425201597,3.81,322,16
425194590,3.83,320,20
425210383,3.45,956,93
425144305,3.9,427,20
425146227,3.79,1097,71
425206114,3.34,23,2
883631210,4.83,6,1
385338058,3.57,586,52
084394482X,4.04,2152,89
843948108,3.94,3048,168
843953241,4.06,2098,68
843949090,3.97,1742,108
084395499X,3.86,2712,131
843946806,3.99,1786,90
843949740,3.91,1274,61
843955007,3.99,3488,207
089689293X,4.44,38,1
393327027,3.77,647,67
1563899310,3.12,51,3
1401209416,2.82,44,8
1560973803,3.56,277,28
1563895951,3.38,11,1
763621641,3.82,1155,66
789420341,4.06,16,2
789410249,4.41,30,2
60872799,3.89,2134,99
60840889,3.86,104,12
843955856,3.75,1236,115
60731435,3.88,2063,103
60731257,3.83,2473,138
752837494,4.07,2383,115
898792088,3.95,347,36
60731443,3.89,2190,98
142406988,3.89,5227,400
1400043360,3.63,247,28
618446583,3.9,192,29
1401301363,4.15,7285,86
786867973,3.97,251,18
786886811,3.97,29553,254
701176156,4,4230,43
534371094,4,1,0
089096940X,5,0,0
140143955,4.04,550,28
074345314X,4.21,1179,141
312935749,4.01,925,42
312935757,4.02,1006,46
312935730,3.87,1734,98
505525151,3.74,126,8
743415353,3.97,728,6
743449320,3.97,436,6
671773453,3.94,1582,24
